subscription_id,user_id,plan_type,monthly_fee,start_date,end_date,status
6356,6356,Standard,499,2022-03-24,2026-01-24,Cancelled
6357,6357,Standard,499,2023-12-26,2027-10-26,Cancelled
6358,6358,Premium,649,2025-10-27,,Active
6359,6359,Premium,649,2024-07-26,2025-04-26,Cancelled
6360,6360,Standard,499,2024-09-22,,Active
6361,6361,Premium,649,2025-11-26,,Active
6362,6362,Basic,199,2023-11-05,,Active
6363,6363,Basic,199,2018-07-15,2022-05-15,Cancelled
6364,6364,Basic,199,2020-10-26,,Active
6365,6365,Standard,499,2022-09-29,,Active
6366,6366,Standard,499,2020-02-04,2022-05-04,Cancelled
6367,6367,Basic,199,2024-07-21,2028-04-21,Cancelled
6368,6368,Premium,649,2025-11-15,,Active
6369,6369,Standard,499,2022-08-25,2026-01-25,Cancelled
6370,6370,Standard,499,2018-11-09,,Active
6371,6371,Premium,649,2018-10-15,,Active
6372,6372,Premium,649,2018-01-03,,Active
6373,6373,Standard,499,2019-10-28,2022-02-28,Cancelled
6374,6374,Premium,649,2019-10-22,2023-04-22,Cancelled
6375,6375,Basic,199,2023-07-15,,Active
6376,6376,Standard,499,2022-04-21,2026-11-21,Cancelled
6377,6377,Basic,199,2025-09-18,2027-03-18,Cancelled
6378,6378,Basic,199,2022-12-16,2027-07-16,Cancelled
6379,6379,Premium,649,2021-07-01,,Active
6380,6380,Standard,499,2022-07-28,,Active
6381,6381,Premium,649,2025-07-22,,Active
6382,6382,Premium,649,2020-03-10,,Active
6383,6383,Basic,199,2021-02-02,2025-03-02,Cancelled
6384,6384,Premium,649,2020-07-04,,Active
6385,6385,Basic,199,2023-03-16,,Active
6386,6386,Basic,199,2022-08-22,,Active
6387,6387,Standard,499,2023-09-12,,Active
6388,6388,Premium,649,2018-05-15,2022-05-15,Cancelled
6389,6389,Standard,499,2018-06-19,,Active
6390,6390,Standard,499,2025-05-09,,Active
6391,6391,Basic,199,2020-01-15,,Active
6392,6392,Premium,649,2021-01-31,2025-04-30,Cancelled
6393,6393,Premium,649,2020-08-17,,Active
6394,6394,Premium,649,2018-11-21,2023-11-21,Cancelled
6395,6395,Standard,499,2021-03-28,,Active
6396,6396,Basic,199,2019-04-19,,Active
6397,6397,Basic,199,2024-03-11,,Active
6398,6398,Basic,199,2025-03-31,,Active
6399,6399,Basic,199,2020-08-01,2022-08-01,Cancelled
6400,6400,Premium,649,2020-02-07,2024-05-07,Cancelled
6401,6401,Standard,499,2021-12-05,,Active
6402,6402,Basic,199,2019-05-10,2021-04-10,Cancelled
6403,6403,Standard,499,2022-08-26,2023-04-26,Cancelled
6404,6404,Basic,199,2025-12-16,,Active
6405,6405,Basic,199,2022-07-07,,Active
6406,6406,Standard,499,2019-04-02,,Active
6407,6407,Premium,649,2018-04-26,,Active
6408,6408,Standard,499,2020-07-08,2022-06-08,Cancelled
6409,6409,Premium,649,2025-12-13,,Active
6410,6410,Premium,649,2022-09-30,,Active
6411,6411,Premium,649,2025-01-18,,Active
6412,6412,Basic,199,2018-05-23,,Active
6413,6413,Standard,499,2020-08-19,2023-06-19,Cancelled
6414,6414,Basic,199,2022-07-16,,Active
6415,6415,Standard,499,2020-03-03,,Active
6416,6416,Standard,499,2020-01-20,,Active
6417,6417,Basic,199,2024-08-05,,Active
6418,6418,Premium,649,2024-03-30,,Active
6419,6419,Standard,499,2019-10-12,2021-01-12,Cancelled
6420,6420,Premium,649,2024-04-01,2026-03-01,Cancelled
6421,6421,Basic,199,2020-04-13,2023-12-13,Cancelled
6422,6422,Premium,649,2023-12-20,,Active
6423,6423,Basic,199,2024-09-05,,Active
6424,6424,Basic,199,2018-04-12,,Active
6425,6425,Premium,649,2019-08-02,,Active
6426,6426,Standard,499,2022-06-28,,Active
6427,6427,Basic,199,2023-04-15,2026-06-15,Cancelled
6428,6428,Standard,499,2021-03-06,,Active
6429,6429,Standard,499,2022-10-24,,Active
6430,6430,Standard,499,2021-06-18,,Active
6431,6431,Basic,199,2021-04-18,,Active
6432,6432,Premium,649,2020-05-28,,Active
6433,6433,Premium,649,2024-09-23,,Active
6434,6434,Basic,199,2019-10-17,2023-05-17,Cancelled
6435,6435,Basic,199,2020-04-07,,Active
6436,6436,Premium,649,2023-02-26,,Active
6437,6437,Basic,199,2025-01-31,,Active
6438,6438,Standard,499,2018-08-01,,Active
6439,6439,Premium,649,2024-05-15,2025-10-15,Cancelled
6440,6440,Basic,199,2020-11-17,2022-12-17,Cancelled
6441,6441,Premium,649,2018-04-10,2022-01-10,Cancelled
6442,6442,Standard,499,2023-02-17,,Active
6443,6443,Basic,199,2020-10-07,,Active
6444,6444,Premium,649,2020-12-16,,Active
6445,6445,Basic,199,2025-01-24,,Active
6446,6446,Basic,199,2023-04-22,2027-11-22,Cancelled
6447,6447,Standard,499,2023-10-08,,Active
6448,6448,Premium,649,2019-06-29,2022-11-29,Cancelled
6449,6449,Standard,499,2022-09-08,,Active
6450,6450,Basic,199,2025-07-04,,Active
6451,6451,Basic,199,2021-03-23,,Active
6452,6452,Premium,649,2018-09-18,,Active
6453,6453,Premium,649,2019-01-28,2022-06-28,Cancelled
6454,6454,Basic,199,2024-10-22,,Active
6455,6455,Premium,649,2018-06-18,2021-12-18,Cancelled
6456,6456,Premium,649,2024-03-27,,Active
6457,6457,Basic,199,2021-10-21,,Active
6458,6458,Standard,499,2018-08-30,,Active
6459,6459,Premium,649,2019-04-18,,Active
6460,6460,Premium,649,2019-01-21,2023-05-21,Cancelled
6461,6461,Basic,199,2018-11-14,,Active
6462,6462,Standard,499,2018-09-22,2021-10-22,Cancelled
6463,6463,Basic,199,2019-10-29,,Active
6464,6464,Premium,649,2025-06-03,,Active
6465,6465,Premium,649,2023-08-11,2028-02-11,Cancelled
6466,6466,Standard,499,2022-05-23,,Active
6467,6467,Premium,649,2019-05-19,,Active
6468,6468,Basic,199,2022-12-18,,Active
6469,6469,Standard,499,2018-03-12,2020-07-12,Cancelled
6470,6470,Basic,199,2020-11-11,2023-01-11,Cancelled
6471,6471,Standard,499,2022-12-10,2023-10-10,Cancelled
6472,6472,Premium,649,2023-06-25,,Active
6473,6473,Premium,649,2020-11-28,,Active
6474,6474,Basic,199,2024-03-29,,Active
6475,6475,Standard,499,2019-02-12,2023-01-12,Cancelled
6476,6476,Basic,199,2022-11-09,,Active
6477,6477,Standard,499,2023-08-12,,Active
6478,6478,Standard,499,2023-04-04,,Active
6479,6479,Standard,499,2018-02-01,,Active
6480,6480,Standard,499,2025-08-07,,Active
6481,6481,Standard,499,2018-02-10,,Active
6482,6482,Basic,199,2025-11-19,,Active
6483,6483,Standard,499,2022-02-22,2026-04-22,Cancelled
6484,6484,Premium,649,2024-01-23,,Active
6485,6485,Premium,649,2020-06-15,2022-05-15,Cancelled
6486,6486,Standard,499,2019-05-27,2023-02-27,Cancelled
6487,6487,Standard,499,2022-07-09,2023-09-09,Cancelled
6488,6488,Premium,649,2025-11-25,2029-03-25,Cancelled
6489,6489,Premium,649,2019-09-13,,Active
6490,6490,Standard,499,2025-01-19,,Active
6491,6491,Standard,499,2023-08-03,,Active
6492,6492,Basic,199,2018-12-29,,Active
6493,6493,Premium,649,2018-01-22,2019-08-22,Cancelled
6494,6494,Standard,499,2019-03-02,,Active
6495,6495,Basic,199,2025-09-04,,Active
6496,6496,Standard,499,2020-09-26,,Active
6497,6497,Premium,649,2020-01-13,2023-10-13,Cancelled
6498,6498,Standard,499,2024-04-10,2027-07-10,Cancelled
6499,6499,Basic,199,2025-06-21,2028-03-21,Cancelled
6500,6500,Basic,199,2022-08-11,2024-05-11,Cancelled
6501,6501,Basic,199,2019-09-01,,Active
6502,6502,Premium,649,2025-01-17,2027-01-17,Cancelled
6503,6503,Standard,499,2018-07-28,,Active
6504,6504,Basic,199,2020-06-12,2020-12-12,Cancelled
6505,6505,Standard,499,2022-01-07,,Active
6506,6506,Basic,199,2022-02-22,2022-10-22,Cancelled
6507,6507,Basic,199,2022-09-07,,Active
6508,6508,Premium,649,2022-01-25,,Active
6509,6509,Premium,649,2021-01-16,,Active
6510,6510,Basic,199,2023-12-20,,Active
6511,6511,Premium,649,2024-08-26,,Active
6512,6512,Premium,649,2019-08-31,,Active
6513,6513,Premium,649,2022-12-12,,Active
6514,6514,Premium,649,2022-06-03,2027-03-03,Cancelled
6515,6515,Basic,199,2023-12-29,,Active
6516,6516,Standard,499,2020-09-23,,Active
6517,6517,Basic,199,2024-09-11,2026-01-11,Cancelled
6518,6518,Standard,499,2018-06-17,,Active
6519,6519,Premium,649,2025-05-21,,Active
6520,6520,Basic,199,2018-12-09,,Active
6521,6521,Standard,499,2023-04-07,,Active
6522,6522,Standard,499,2021-10-06,,Active
6523,6523,Standard,499,2022-02-19,,Active
6524,6524,Premium,649,2019-11-02,,Active
6525,6525,Standard,499,2020-09-03,2022-08-03,Cancelled
6526,6526,Basic,199,2018-12-31,,Active
6527,6527,Basic,199,2021-12-07,,Active
6528,6528,Standard,499,2025-04-29,,Active
6529,6529,Standard,499,2020-04-28,2024-11-28,Cancelled
6530,6530,Basic,199,2022-09-27,,Active
6531,6531,Premium,649,2019-03-28,,Active
6532,6532,Standard,499,2023-05-30,,Active
6533,6533,Premium,649,2023-07-19,,Active
6534,6534,Standard,499,2023-01-27,,Active
6535,6535,Standard,499,2019-05-13,2023-08-13,Cancelled
6536,6536,Premium,649,2023-11-20,,Active
6537,6537,Premium,649,2022-11-05,,Active
6538,6538,Basic,199,2024-05-04,,Active
6539,6539,Standard,499,2022-03-15,2026-01-15,Cancelled
6540,6540,Standard,499,2018-02-14,2022-12-14,Cancelled
6541,6541,Basic,199,2018-08-25,2020-10-25,Cancelled
6542,6542,Basic,199,2020-10-13,,Active
6543,6543,Premium,649,2020-12-10,,Active
6544,6544,Premium,649,2023-08-27,,Active
6545,6545,Standard,499,2020-06-29,,Active
6546,6546,Premium,649,2020-07-26,,Active
6547,6547,Basic,199,2024-09-27,2025-04-27,Cancelled
6548,6548,Premium,649,2019-03-27,,Active
6549,6549,Standard,499,2021-04-08,,Active
6550,6550,Premium,649,2018-07-31,,Active
6551,6551,Premium,649,2018-03-11,2019-11-11,Cancelled
6552,6552,Basic,199,2018-03-12,2020-07-12,Cancelled
6553,6553,Basic,199,2023-01-06,2027-04-06,Cancelled
6554,6554,Premium,649,2019-11-01,,Active
6555,6555,Standard,499,2019-04-07,,Active
6556,6556,Premium,649,2023-08-14,,Active
6557,6557,Premium,649,2019-11-25,,Active
6558,6558,Basic,199,2019-04-21,,Active
6559,6559,Standard,499,2023-06-17,,Active
6560,6560,Basic,199,2018-11-09,,Active
6561,6561,Standard,499,2020-02-03,,Active
6562,6562,Premium,649,2022-10-04,,Active
6563,6563,Basic,199,2025-03-24,2026-10-24,Cancelled
6564,6564,Premium,649,2022-12-07,2024-10-07,Cancelled
6565,6565,Standard,499,2022-12-21,,Active
6566,6566,Premium,649,2021-06-28,2025-02-28,Cancelled
6567,6567,Standard,499,2025-04-30,2026-09-30,Cancelled
6568,6568,Premium,649,2025-07-27,2028-09-27,Cancelled
6569,6569,Premium,649,2025-03-02,,Active
6570,6570,Standard,499,2020-07-04,,Active
6571,6571,Basic,199,2022-06-26,,Active
6572,6572,Basic,199,2019-11-04,2020-07-04,Cancelled
6573,6573,Basic,199,2024-05-13,2026-11-13,Cancelled
6574,6574,Basic,199,2019-02-26,2022-09-26,Cancelled
6575,6575,Standard,499,2020-11-13,,Active
6576,6576,Premium,649,2023-05-19,,Active
6577,6577,Premium,649,2023-06-19,,Active
6578,6578,Basic,199,2020-11-14,,Active
6579,6579,Standard,499,2020-11-14,,Active
6580,6580,Premium,649,2024-01-26,,Active
6581,6581,Standard,499,2019-08-29,2023-01-29,Cancelled
6582,6582,Premium,649,2020-08-29,,Active
6583,6583,Premium,649,2025-12-23,,Active
6584,6584,Premium,649,2025-12-29,,Active
6585,6585,Premium,649,2019-10-20,2023-01-20,Cancelled
6586,6586,Premium,649,2022-09-09,2024-11-09,Cancelled
6587,6587,Basic,199,2025-04-27,2026-07-27,Cancelled
6588,6588,Basic,199,2020-01-10,,Active
6589,6589,Premium,649,2020-09-20,,Active
6590,6590,Standard,499,2020-10-21,,Active
6591,6591,Basic,199,2023-11-11,2027-10-11,Cancelled
6592,6592,Standard,499,2022-04-10,,Active
6593,6593,Basic,199,2021-08-10,,Active
6594,6594,Standard,499,2023-11-02,,Active
6595,6595,Basic,199,2025-08-20,,Active
6596,6596,Basic,199,2025-09-09,2029-01-09,Cancelled
6597,6597,Standard,499,2018-12-03,,Active
6598,6598,Premium,649,2022-12-12,,Active
6599,6599,Basic,199,2018-07-28,2022-04-28,Cancelled
6600,6600,Basic,199,2019-07-20,,Active
6601,6601,Standard,499,2021-05-02,,Active
6602,6602,Basic,199,2025-04-23,2028-05-23,Cancelled
6603,6603,Premium,649,2021-06-10,,Active
6604,6604,Basic,199,2018-11-18,,Active
6605,6605,Basic,199,2023-02-27,,Active
6606,6606,Premium,649,2022-09-05,,Active
6607,6607,Premium,649,2023-03-06,,Active
6608,6608,Standard,499,2020-02-23,,Active
6609,6609,Premium,649,2020-04-25,,Active
6610,6610,Basic,199,2022-05-31,2026-01-31,Cancelled
6611,6611,Basic,199,2022-10-15,2024-12-15,Cancelled
6612,6612,Basic,199,2024-03-12,2025-12-12,Cancelled
6613,6613,Premium,649,2025-12-27,,Active
6614,6614,Premium,649,2023-03-19,2028-01-19,Cancelled
6615,6615,Standard,499,2024-02-10,2028-08-10,Cancelled
6616,6616,Basic,199,2024-02-18,2028-05-18,Cancelled
6617,6617,Premium,649,2018-04-29,,Active
6618,6618,Standard,499,2018-05-06,,Active
6619,6619,Basic,199,2021-05-10,,Active
6620,6620,Premium,649,2024-10-30,,Active
6621,6621,Premium,649,2024-08-21,2029-07-21,Cancelled
6622,6622,Standard,499,2022-03-02,,Active
6623,6623,Basic,199,2019-05-19,,Active
6624,6624,Basic,199,2021-08-16,,Active
6625,6625,Premium,649,2025-03-18,,Active
6626,6626,Standard,499,2022-03-06,,Active
6627,6627,Standard,499,2024-12-14,,Active
6628,6628,Premium,649,2019-11-05,2024-10-05,Cancelled
6629,6629,Basic,199,2022-12-07,,Active
6630,6630,Premium,649,2022-08-24,,Active
6631,6631,Standard,499,2023-01-08,,Active
6632,6632,Basic,199,2024-02-16,,Active
6633,6633,Standard,499,2022-04-08,,Active
6634,6634,Standard,499,2020-03-12,,Active
6635,6635,Premium,649,2018-03-04,2018-12-04,Cancelled
6636,6636,Basic,199,2020-04-15,2023-09-15,Cancelled
6637,6637,Basic,199,2023-05-31,2026-06-30,Cancelled
6638,6638,Premium,649,2018-10-07,,Active
6639,6639,Standard,499,2024-10-20,,Active
6640,6640,Basic,199,2018-06-10,2019-09-10,Cancelled
6641,6641,Basic,199,2019-05-07,,Active
6642,6642,Standard,499,2023-06-13,,Active
6643,6643,Standard,499,2024-12-02,,Active
6644,6644,Basic,199,2024-04-11,,Active
6645,6645,Standard,499,2022-12-20,,Active
6646,6646,Basic,199,2023-05-29,,Active
6647,6647,Standard,499,2022-05-05,,Active
6648,6648,Standard,499,2022-01-28,2026-05-28,Cancelled
6649,6649,Premium,649,2021-09-13,,Active
6650,6650,Basic,199,2021-01-18,,Active
6651,6651,Basic,199,2022-03-17,,Active
6652,6652,Standard,499,2024-08-30,,Active
6653,6653,Premium,649,2020-08-22,,Active
6654,6654,Basic,199,2018-05-29,,Active
6655,6655,Standard,499,2024-07-07,,Active
6656,6656,Premium,649,2023-02-27,2026-07-27,Cancelled
6657,6657,Premium,649,2018-09-11,2019-07-11,Cancelled
6658,6658,Basic,199,2025-08-06,,Active
6659,6659,Standard,499,2024-09-30,,Active
6660,6660,Premium,649,2023-03-10,,Active
6661,6661,Premium,649,2021-12-03,,Active
6662,6662,Basic,199,2021-10-30,,Active
6663,6663,Basic,199,2019-06-12,,Active
6664,6664,Basic,199,2020-03-23,,Active
6665,6665,Standard,499,2019-03-29,2024-02-29,Cancelled
6666,6666,Standard,499,2022-07-08,2027-01-08,Cancelled
6667,6667,Premium,649,2021-10-24,2022-12-24,Cancelled
6668,6668,Premium,649,2018-04-01,2020-06-01,Cancelled
6669,6669,Premium,649,2024-09-25,,Active
6670,6670,Basic,199,2021-12-07,,Active
6671,6671,Basic,199,2019-01-11,,Active
6672,6672,Basic,199,2021-06-07,,Active
6673,6673,Standard,499,2023-05-17,2024-03-17,Cancelled
6674,6674,Basic,199,2018-05-11,2022-11-11,Cancelled
6675,6675,Basic,199,2024-02-23,,Active
6676,6676,Basic,199,2023-05-20,,Active
6677,6677,Basic,199,2019-01-09,,Active
6678,6678,Standard,499,2018-10-04,,Active
6679,6679,Standard,499,2024-01-11,,Active
6680,6680,Premium,649,2020-01-07,,Active
6681,6681,Standard,499,2021-07-09,2025-01-09,Cancelled
6682,6682,Premium,649,2020-06-30,,Active
6683,6683,Basic,199,2022-06-16,,Active
6684,6684,Standard,499,2025-09-13,,Active
6685,6685,Basic,199,2024-03-10,,Active
6686,6686,Premium,649,2025-06-26,,Active
6687,6687,Basic,199,2022-12-24,2025-12-24,Cancelled
6688,6688,Basic,199,2019-12-24,,Active
6689,6689,Premium,649,2025-09-11,2027-05-11,Cancelled
6690,6690,Basic,199,2021-03-08,,Active
6691,6691,Premium,649,2022-09-24,,Active
6692,6692,Premium,649,2021-11-24,,Active
6693,6693,Standard,499,2022-04-02,,Active
6694,6694,Basic,199,2022-06-16,,Active
6695,6695,Standard,499,2023-05-22,,Active
6696,6696,Basic,199,2019-09-25,2021-10-25,Cancelled
6697,6697,Standard,499,2022-09-27,,Active
6698,6698,Premium,649,2023-02-01,2025-12-01,Cancelled
6699,6699,Basic,199,2018-12-05,,Active
6700,6700,Premium,649,2018-11-19,,Active
6701,6701,Basic,199,2022-11-03,,Active
6702,6702,Standard,499,2025-02-11,,Active
6703,6703,Premium,649,2020-08-06,2022-09-06,Cancelled
6704,6704,Basic,199,2021-08-15,,Active
6705,6705,Basic,199,2020-12-18,,Active
6706,6706,Premium,649,2020-08-13,,Active
6707,6707,Standard,499,2022-06-14,,Active
6708,6708,Standard,499,2018-06-19,,Active
6709,6709,Premium,649,2019-04-13,,Active
6710,6710,Basic,199,2024-05-18,,Active
6711,6711,Basic,199,2023-10-30,,Active
6712,6712,Standard,499,2019-07-30,2021-07-30,Cancelled
6713,6713,Standard,499,2025-08-05,,Active
6714,6714,Basic,199,2022-07-20,,Active
6715,6715,Premium,649,2021-02-20,2023-02-20,Cancelled
6716,6716,Basic,199,2020-05-16,,Active
6717,6717,Basic,199,2025-12-30,2030-05-30,Cancelled
6718,6718,Basic,199,2024-02-17,,Active
6719,6719,Standard,499,2021-02-26,,Active
6720,6720,Standard,499,2020-12-08,,Active
6721,6721,Premium,649,2024-03-11,2026-11-11,Cancelled
6722,6722,Premium,649,2021-05-26,,Active
6723,6723,Standard,499,2022-12-02,,Active
6724,6724,Premium,649,2023-09-01,,Active
6725,6725,Premium,649,2025-08-31,,Active
6726,6726,Standard,499,2018-03-29,,Active
6727,6727,Premium,649,2024-01-08,,Active
6728,6728,Basic,199,2025-10-31,,Active
6729,6729,Premium,649,2024-02-05,,Active
6730,6730,Standard,499,2019-09-13,,Active
6731,6731,Basic,199,2022-08-11,,Active
6732,6732,Basic,199,2021-05-22,2022-01-22,Cancelled
6733,6733,Standard,499,2021-11-05,,Active
6734,6734,Standard,499,2021-07-18,2024-05-18,Cancelled
6735,6735,Basic,199,2023-11-09,,Active
6736,6736,Standard,499,2019-09-20,,Active
6737,6737,Standard,499,2022-01-26,,Active
6738,6738,Standard,499,2025-04-30,2030-04-30,Cancelled
6739,6739,Premium,649,2022-01-21,2026-02-21,Cancelled
6740,6740,Standard,499,2019-01-03,2021-11-03,Cancelled
6741,6741,Standard,499,2023-12-23,,Active
6742,6742,Basic,199,2021-10-25,,Active
6743,6743,Basic,199,2021-09-16,2024-03-16,Cancelled
6744,6744,Basic,199,2022-08-12,,Active
6745,6745,Premium,649,2019-06-13,,Active
6746,6746,Standard,499,2018-01-23,2020-08-23,Cancelled
6747,6747,Basic,199,2023-07-29,,Active
6748,6748,Basic,199,2022-09-04,,Active
6749,6749,Basic,199,2025-07-31,,Active
6750,6750,Standard,499,2021-01-29,,Active
6751,6751,Basic,199,2023-03-06,,Active
6752,6752,Premium,649,2018-08-05,2021-01-05,Cancelled
6753,6753,Premium,649,2022-03-17,,Active
6754,6754,Premium,649,2019-02-25,,Active
6755,6755,Premium,649,2022-03-31,2023-09-30,Cancelled
6756,6756,Premium,649,2018-05-27,,Active
6757,6757,Basic,199,2021-01-31,2024-08-31,Cancelled
6758,6758,Basic,199,2018-05-29,2021-02-28,Cancelled
6759,6759,Premium,649,2023-05-01,2026-01-01,Cancelled
6760,6760,Premium,649,2019-02-09,2022-06-09,Cancelled
6761,6761,Standard,499,2023-09-13,,Active
6762,6762,Standard,499,2023-06-25,,Active
6763,6763,Standard,499,2025-12-05,,Active
6764,6764,Standard,499,2024-04-23,,Active
6765,6765,Standard,499,2020-03-05,,Active
6766,6766,Standard,499,2025-03-08,2030-02-08,Cancelled
6767,6767,Standard,499,2019-12-23,,Active
6768,6768,Standard,499,2019-01-25,2020-06-25,Cancelled
6769,6769,Basic,199,2025-12-25,,Active
6770,6770,Standard,499,2019-09-12,,Active
6771,6771,Standard,499,2020-11-06,,Active
6772,6772,Premium,649,2025-09-27,,Active
6773,6773,Basic,199,2025-01-03,2027-04-03,Cancelled
6774,6774,Standard,499,2021-10-11,2025-05-11,Cancelled
6775,6775,Premium,649,2018-02-08,,Active
6776,6776,Premium,649,2024-07-30,,Active
6777,6777,Premium,649,2025-01-02,,Active
6778,6778,Basic,199,2021-06-22,2024-08-22,Cancelled
6779,6779,Basic,199,2021-05-01,2025-10-01,Cancelled
6780,6780,Basic,199,2023-09-07,,Active
6781,6781,Basic,199,2018-01-21,2020-12-21,Cancelled
6782,6782,Basic,199,2024-01-01,2026-03-01,Cancelled
6783,6783,Basic,199,2022-07-17,,Active
6784,6784,Standard,499,2019-04-27,,Active
6785,6785,Premium,649,2022-06-13,,Active
6786,6786,Premium,649,2018-05-20,,Active
6787,6787,Standard,499,2021-05-29,,Active
6788,6788,Standard,499,2020-12-24,2021-10-24,Cancelled
6789,6789,Premium,649,2025-06-04,2029-10-04,Cancelled
6790,6790,Basic,199,2020-12-24,2023-02-24,Cancelled
6791,6791,Standard,499,2021-09-07,,Active
6792,6792,Basic,199,2023-05-11,,Active
6793,6793,Basic,199,2020-06-11,,Active
6794,6794,Premium,649,2018-11-13,2023-04-13,Cancelled
6795,6795,Standard,499,2021-06-03,2022-12-03,Cancelled
6796,6796,Premium,649,2021-06-05,2022-11-05,Cancelled
6797,6797,Standard,499,2019-11-17,2023-11-17,Cancelled
6798,6798,Standard,499,2021-03-22,2023-07-22,Cancelled
6799,6799,Premium,649,2023-07-06,,Active
